Date,Order_ID,Product,SKU,Category,Region,City,Salesperson,Channel,Quantity,Unit_Price,Discount_Rate,Revenue,Unit_Cost,Profit
2025-12-23,RS-00633,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Bob,Store,4,950,0.05,3610.0,650,1010.0
2026-01-30,RS-00634,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Jounieh,Maya,Online,57,28,0,1596,11,969
2026-02-05,RS-00635,Laptop Pro 14,LAP-140,Computers,North,Batroun,Alice,Store,1,950,0.1,855.0,650,205.0
2025-11-02,RS-00636,4K Monitor,MON-040,Displays,North,Batroun,Maya,Online,1,380,0,380,240,140
2025-11-19,RS-00637,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Byblos,Maya,Online,6,950,0.05,5415.0,650,1515.0
2025-12-15,RS-00638,4K Monitor,MON-040,Displays,South,Tyre,David,Online,4,380,0.05,1444.0,240,484.0
2025-12-22,RS-00639,Wireless Mouse,MOU-014,Accessories,Bekaa,Zahle,Carla,Store,41,28,0,1148,11,697
2026-01-02,RS-00640,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,Carla,B2B,36,220,0.1,7128.0,135,2268.0
2025-12-01,RS-00641,Gaming Laptop X,LAP-220,Computers,Beirut,Beirut,Nour,Store,2,1250,0,2500,850,800
2025-12-12,RS-00642,Gaming Laptop X,LAP-220,Computers,North,Batroun,Bob,Store,1,1250,0.05,1187.5,850,337.5
2025-10-12,RS-00643,Webcam HD,CAM-018,Accessories,Mount Lebanon,Jounieh,Carla,Online,46,65,0,2990,32,1518
2026-01-08,RS-00644,Mechanical Keyboard,KEY-022,Accessories,Bekaa,Zahle,Alice,Store,39,55,0.05,2037.75,25,1062.75
2025-10-19,RS-00645,Laptop Pro 14,LAP-140,Computers,South,Saida,Rami,B2B,20,950,0.1,17100.0,650,4100.0
2026-01-15,RS-00646,Webcam HD,CAM-018,Accessories,North,Tripoli,Elie,Online,37,65,0.05,2284.75,32,1100.75
2025-12-17,RS-00647,Laptop Pro 14,LAP-140,Computers,South,Saida,Bob,Store,3,950,0,2850,650,900
2025-12-03,RS-00648,4K Monitor,MON-040,Displays,Mount Lebanon,Jounieh,Nour,Online,8,380,0.1,2736.0,240,816.0
2025-12-31,RS-00649,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Byblos,Bob,Store,41,28,0,1148,11,697
2025-11-10,RS-00650,4K Monitor,MON-040,Displays,South,Tyre,Maya,B2B,22,380,0.1,7524.0,240,2244.0
2026-01-04,RS-00651,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,Maya,Online,16,220,0.1,3168.0,135,1008.0
2025-12-05,RS-00652,27-inch Monitor,MON-027,Displays,South,Tyre,Rami,B2B,17,220,0.1,3366.0,135,1071.0
2025-12-12,RS-00653,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Jounieh,Elie,Store,55,55,0,3025,25,1650
2025-12-10,RS-00654,Noise-Cancel Headset,HDS-033,Audio,Mount Lebanon,Jounieh,Bob,Store,19,145,0,2755,85,1140
2025-11-05,RS-00655,Gaming Laptop X,LAP-220,Computers,South,Saida,David,Store,3,1250,0.05,3562.5,850,1012.5
2025-11-25,RS-00656,Wireless Mouse,MOU-014,Accessories,North,Batroun,Rami,Store,42,28,0.1,1058.4,11,596.4
2025-10-25,RS-00657,Mechanical Keyboard,KEY-022,Accessories,Bekaa,Zahle,Alice,Online,35,55,0,1925,25,1050
2025-12-25,RS-00658,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Nour,B2B,15,1250,0.1,16875.0,850,4125.0
2025-10-03,RS-00659,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Byblos,Alice,Store,49,55,0,2695,25,1470
2026-02-06,RS-00660,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Jounieh,Alice,Online,50,28,0.15,1190.0,11,640.0
2026-01-23,RS-00661,USB-C Dock,DOC-101,Accessories,Beirut,Beirut,David,Store,18,120,0,2160,70,900
2026-01-30,RS-00662,4K Monitor,MON-040,Displays,North,Tripoli,Nour,Store,2,380,0,760,240,280
2026-01-20,RS-00663,USB-C Dock,DOC-101,Accessories,Mount Lebanon,Jounieh,Carla,Store,20,120,0.05,2280.0,70,880.0
2026-02-12,RS-00664,Gaming Laptop X,LAP-220,Computers,Beirut,Beirut,Elie,Online,9,1250,0,11250,850,3600
2025-10-23,RS-00665,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Byblos,Nour,Store,4,950,0.05,3610.0,650,1010.0
2025-12-18,RS-00666,Laptop Pro 14,LAP-140,Computers,North,Batroun,Rami,Online,7,950,0,6650,650,2100
2025-11-29,RS-00667,Laptop Pro 14,LAP-140,Computers,North,Batroun,Carla,Online,6,950,0,5700,650,1800
2025-11-07,RS-00668,Webcam HD,CAM-018,Accessories,Bekaa,Zahle,Alice,Store,42,65,0.1,2457.0,32,1113.0
2025-12-18,RS-00669,27-inch Monitor,MON-027,Displays,North,Tripoli,Maya,Store,20,220,0.05,4180.0,135,1480.0
2025-12-06,RS-00670,4K Monitor,MON-040,Displays,Mount Lebanon,Jounieh,Alice,Store,7,380,0.1,2394.0,240,714.0
2026-02-12,RS-00671,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Jounieh,Alice,Store,7,950,0,6650,650,2100
2025-10-03,RS-00672,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Maya,Online,1,950,0,950,650,300
2026-01-07,RS-00673,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Bob,B2B,12,1250,0.1,13500.0,850,3300.0
2026-02-06,RS-00674,USB Cable,USB-001,Accessories,North,Tripoli,Alice,Store,46,14,0.05,611.8,4,427.8
2025-12-25,RS-00675,4K Monitor,MON-040,Displays,Mount Lebanon,Jounieh,Alice,Store,2,380,0,760,240,280
2026-02-06,RS-00676,Gaming Laptop X,LAP-220,Computers,North,Tripoli,Elie,Online,8,1250,0.1,9000.0,850,2200.0
2025-10-08,RS-00677,Tablet Air,TAB-080,Tablets,Bekaa,Zahle,David,Store,7,420,0,2940,280,980
2026-01-06,RS-00678,4K Monitor,MON-040,Displays,South,Saida,Nour,Store,1,380,0,380,240,140
2025-12-19,RS-00679,Noise-Cancel Headset,HDS-033,Audio,North,Batroun,Rami,Online,16,145,0.05,2204.0,85,844.0
2025-11-21,RS-00680,Webcam HD,CAM-018,Accessories,Bekaa,Zahle,Carla,Store,42,65,0.1,2457.0,32,1113.0
2025-11-07,RS-00681,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Jounieh,Maya,Store,48,55,0,2640,25,1440
2025-11-07,RS-00682,Wireless Mouse,MOU-014,Accessories,North,Batroun,Nour,B2B,44,28,0.1,1108.8,11,624.8
2025-11-08,RS-00683,USB-C Dock,DOC-101,Accessories,Beirut,Beirut,Carla,Store,25,120,0,3000,70,1250
2025-11-29,RS-00684,Mechanical Keyboard,KEY-022,Accessories,South,Saida,Alice,Store,33,55,0.05,1724.25,25,899.25
2026-01-31,RS-00685,Laptop Pro 14,LAP-140,Computers,South,Tyre,Maya,Store,1,950,0,950,650,300
2025-11-27,RS-00686,Laptop Pro 14,LAP-140,Computers,North,Tripoli,Elie,B2B,19,950,0.1,16245.0,650,3895.0
2025-11-22,RS-00687,Laptop Pro 14,LAP-140,Computers,South,Tyre,Rami,Online,6,950,0,5700,650,1800
2025-10-11,RS-00688,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Byblos,Maya,Store,36,55,0.15,1683.0,25,783.0
2026-02-15,RS-00689,4K Monitor,MON-040,Displays,North,Tripoli,Bob,Store,4,380,0.15,1292.0,240,332.0
2026-02-10,RS-00690,4K Monitor,MON-040,Displays,North,Tripoli,Nour,Store,3,380,0.05,1083.0,240,363.0
2025-10-13,RS-00691,Laptop Pro 14,LAP-140,Computers,South,Tyre,Nour,B2B,16,950,0.1,13680.0,650,3280.0
2025-10-14,RS-00692,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Jounieh,Rami,Online,35,28,0,980,11,595
2026-02-06,RS-00693,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Jounieh,Nour,Store,2,950,0.05,1805.0,650,505.0
2025-11-21,RS-00694,Noise-Cancel Headset,HDS-033,Audio,Beirut,Beirut,Elie,Store,26,145,0.05,3581.5,85,1371.5
2025-11-11,RS-00695,Wireless Mouse,MOU-014,Accessories,Beirut,Beirut,Bob,Store,43,28,0.05,1143.8,11,670.8
2026-01-07,RS-00696,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Jounieh,Nour,Online,32,28,0,896,11,544
2025-11-13,RS-00697,Noise-Cancel Headset,HDS-033,Audio,Mount Lebanon,Jounieh,Carla,Online,26,145,0,3770,85,1560
2025-12-19,RS-00698,Wireless Mouse,MOU-014,Accessories,South,Tyre,Elie,Online,34,28,0,952,11,578
2025-11-03,RS-00699,USB Cable,USB-001,Accessories,North,Tripoli,Elie,Store,44,14,0.1,554.4,4,378.4
2026-02-04,RS-00700,Gaming Laptop X,LAP-220,Computers,South,Tyre,Rami,Store,3,1250,0,3750,850,1200
2025-10-02,RS-00701,Gaming Laptop X,LAP-220,Computers,Bekaa,Zahle,David,Store,6,1250,0,7500,850,2400
2025-10-09,RS-00702,Wireless Mouse,MOU-014,Accessories,Bekaa,Zahle,Maya,B2B,56,28,0.1,1411.2,11,795.2
2025-11-15,RS-00703,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Carla,B2B,19,950,0.1,16245.0,650,3895.0
2025-12-22,RS-00704,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,Bob,Online,14,220,0.1,2772.0,135,882.0
2025-10-17,RS-00705,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Jounieh,Bob,Online,3,1250,0.05,3562.5,850,1012.5
2025-11-23,RS-00706,Mechanical Keyboard,KEY-022,Accessories,Beirut,Beirut,Bob,Store,52,55,0.05,2717.0,25,1417.0
2025-12-13,RS-00707,27-inch Monitor,MON-027,Displays,North,Batroun,Elie,Online,22,220,0,4840,135,1870
2026-02-05,RS-00708,4K Monitor,MON-040,Displays,South,Tyre,Rami,Online,3,380,0.1,1026.0,240,306.0
2025-11-29,RS-00709,Wireless Mouse,MOU-014,Accessories,South,Saida,Alice,Store,32,28,0.05,851.2,11,499.2
2025-11-23,RS-00710,USB-C Dock,DOC-101,Accessories,Mount Lebanon,Byblos,Nour,Store,16,120,0,1920,70,800
2025-11-24,RS-00711,Laptop Pro 14,LAP-140,Computers,South,Saida,Elie,Store,6,950,0.05,5415.0,650,1515.0
2025-10-02,RS-00712,Laptop Pro 14,LAP-140,Computers,North,Batroun,Maya,Store,5,950,0.05,4512.5,650,1262.5
2025-10-08,RS-00713,Webcam HD,CAM-018,Accessories,South,Saida,Maya,Online,31,65,0,2015,32,1023
2025-10-10,RS-00714,Mechanical Keyboard,KEY-022,Accessories,South,Tyre,Carla,Online,25,55,0.1,1237.5,25,612.5
2026-02-15,RS-00715,Noise-Cancel Headset,HDS-033,Audio,South,Tyre,Nour,B2B,25,145,0.1,3262.5,85,1137.5
2026-02-15,RS-00716,Laptop Pro 14,LAP-140,Computers,North,Batroun,Maya,Store,5,950,0,4750,650,1500
2025-10-08,RS-00717,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Carla,Online,1,1250,0.1,1125.0,850,275.0
2025-12-18,RS-00718,Wireless Mouse,MOU-014,Accessories,North,Batroun,Alice,Store,53,28,0,1484,11,901
2025-11-30,RS-00719,27-inch Monitor,MON-027,Displays,Bekaa,Zahle,David,Online,16,220,0,3520,135,1360
2025-11-21,RS-00720,Noise-Cancel Headset,HDS-033,Audio,South,Tyre,Alice,Online,18,145,0.1,2349.0,85,819.0
2025-11-09,RS-00721,Laptop Pro 14,LAP-140,Computers,South,Tyre,Elie,Online,7,950,0.1,5985.0,650,1435.0
2026-02-10,RS-00722,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Jounieh,David,Online,44,28,0,1232,11,748
2026-02-11,RS-00723,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Alice,Online,3,950,0,2850,650,900
2025-10-12,RS-00724,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Alice,Online,3,950,0,2850,650,900
2025-11-23,RS-00725,Gaming Laptop X,LAP-220,Computers,South,Saida,Elie,Store,3,1250,0,3750,850,1200
2025-11-08,RS-00726,Laptop Pro 14,LAP-140,Computers,Beirut,Beirut,Alice,B2B,21,950,0.1,17955.0,650,4305.0
2025-11-22,RS-00727,4K Monitor,MON-040,Displays,North,Batroun,Elie,Store,4,380,0,1520,240,560
2025-10-19,RS-00728,Gaming Laptop X,LAP-220,Computers,North,Batroun,Rami,Store,2,1250,0,2500,850,800
2025-10-13,RS-00729,Laptop Pro 14,LAP-140,Computers,North,Tripoli,Bob,Store,6,950,0.05,5415.0,650,1515.0
2026-01-23,RS-00730,Mechanical Keyboard,KEY-022,Accessories,Bekaa,Zahle,Maya,Online,38,55,0.05,1985.5,25,1035.5
2026-02-14,RS-00731,Laptop Pro 14,LAP-140,Computers,South,Tyre,Carla,Store,4,950,0,3800,650,1200
2025-12-19,RS-00732,Wireless Mouse,MOU-014,Accessories,South,Tyre,Rami,Store,24,28,0,672,11,408
2025-12-06,RS-00733,Noise-Cancel Headset,HDS-033,Audio,Mount Lebanon,Byblos,Carla,Online,17,145,0.1,2218.5,85,773.5
2026-01-25,RS-00734,4K Monitor,MON-040,Displays,Beirut,Beirut,Rami,Store,1,380,0,380,240,140
2025-11-13,RS-00735,Gaming Laptop X,LAP-220,Computers,North,Batroun,Carla,Store,1,1250,0,1250,850,400
2025-10-19,RS-00736,USB-C Dock,DOC-101,Accessories,South,Tyre,Nour,Online,10,120,0,1200,70,500
2025-12-02,RS-00737,4K Monitor,MON-040,Displays,South,Tyre,Nour,Store,3,380,0,1140,240,420
2026-01-20,RS-00738,4K Monitor,MON-040,Displays,North,Batroun,David,Store,7,380,0.05,2527.0,240,847.0
2026-02-02,RS-00739,Laptop Pro 14,LAP-140,Computers,South,Tyre,Maya,Online,4,950,0.15,3230.0,650,630.0
2025-10-18,RS-00740,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Byblos,Maya,Store,40,55,0.05,2090.0,25,1090.0
2025-10-24,RS-00741,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Jounieh,Alice,Online,3,1250,0,3750,850,1200
2026-01-23,RS-00742,Laptop Pro 14,LAP-140,Computers,North,Batroun,Elie,Online,1,950,0.1,855.0,650,205.0
2025-12-17,RS-00743,Noise-Cancel Headset,HDS-033,Audio,Mount Lebanon,Byblos,Maya,B2B,25,145,0.1,3262.5,85,1137.5
2025-12-15,RS-00744,Laptop Pro 14,LAP-140,Computers,North,Tripoli,Alice,Online,3,950,0.1,2565.0,650,615.0
2025-12-31,RS-00745,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Alice,Store,4,950,0,3800,650,1200
2026-01-06,RS-00746,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,David,Online,12,220,0,2640,135,1020
2025-11-18,RS-00747,4K Monitor,MON-040,Displays,North,Batroun,Nour,Store,7,380,0,2660,240,980
2025-10-19,RS-00748,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Jounieh,Rami,Online,37,55,0.15,1729.75,25,804.75
2025-11-04,RS-00749,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Byblos,Rami,B2B,21,950,0.1,17955.0,650,4305.0
2026-02-08,RS-00750,27-inch Monitor,MON-027,Displays,South,Tyre,Nour,Store,4,220,0,880,135,340
2025-10-02,RS-00751,4K Monitor,MON-040,Displays,South,Saida,Elie,Store,1,380,0.15,323.0,240,83.0
2026-02-01,RS-00752,Wireless Mouse,MOU-014,Accessories,Beirut,Beirut,Rami,B2B,52,28,0.1,1310.4,11,738.4
2026-01-28,RS-00753,4K Monitor,MON-040,Displays,Beirut,Beirut,David,Store,5,380,0,1900,240,700
2026-02-16,RS-00754,USB-C Dock,DOC-101,Accessories,Bekaa,Zahle,Alice,B2B,12,120,0.1,1296.0,70,456.0
2026-01-29,RS-00755,27-inch Monitor,MON-027,Displays,South,Tyre,Maya,Store,16,220,0,3520,135,1360
2025-10-10,RS-00756,Wireless Mouse,MOU-014,Accessories,Bekaa,Zahle,Elie,Store,30,28,0,840,11,510
2025-11-13,RS-00757,4K Monitor,MON-040,Displays,Bekaa,Zahle,Alice,Store,9,380,0.1,3078.0,240,918.0
2025-12-11,RS-00758,Gaming Laptop X,LAP-220,Computers,Bekaa,Zahle,Elie,Online,7,1250,0,8750,850,2800
2025-10-29,RS-00759,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Jounieh,Rami,Store,39,55,0,2145,25,1170
2025-11-16,RS-00760,USB-C Dock,DOC-101,Accessories,North,Tripoli,Maya,B2B,40,120,0.15,4080.0,70,1280.0
2026-02-04,RS-00761,USB-C Dock,DOC-101,Accessories,Mount Lebanon,Byblos,Nour,Store,9,120,0,1080,70,450
2025-12-28,RS-00762,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Bob,Store,5,950,0,4750,650,1500
2026-01-30,RS-00763,Gaming Laptop X,LAP-220,Computers,South,Saida,Nour,Online,1,1250,0.05,1187.5,850,337.5
2026-01-20,RS-00764,Laptop Pro 14,LAP-140,Computers,South,Tyre,Nour,Online,3,950,0.15,2422.5,650,472.5
2025-10-11,RS-00765,Laptop Pro 14,LAP-140,Computers,North,Batroun,Nour,Online,2,950,0,1900,650,600
2025-10-26,RS-00766,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Rami,Online,2,1250,0.05,2375.0,850,675.0
2025-11-19,RS-00767,4K Monitor,MON-040,Displays,Mount Lebanon,Jounieh,Maya,Online,2,380,0,760,240,280
2025-10-26,RS-00768,4K Monitor,MON-040,Displays,South,Tyre,Maya,Store,1,380,0,380,240,140
2025-11-19,RS-00769,Laptop Pro 14,LAP-140,Computers,Beirut,Beirut,Alice,B2B,10,950,0.15,8075.0,650,1575.0
2025-10-31,RS-00770,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Jounieh,Nour,Online,1,950,0.1,855.0,650,205.0
2025-11-17,RS-00771,Noise-Cancel Headset,HDS-033,Audio,Mount Lebanon,Jounieh,Elie,Store,21,145,0,3045,85,1260
2025-12-10,RS-00772,USB-C Dock,DOC-101,Accessories,North,Batroun,Elie,Store,17,120,0,2040,70,850
2025-10-16,RS-00773,27-inch Monitor,MON-027,Displays,North,Batroun,Alice,Store,18,220,0,3960,135,1530
2025-11-21,RS-00774,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Jounieh,Rami,Store,43,55,0.05,2246.75,25,1171.75
2026-01-19,RS-00775,Gaming Laptop X,LAP-220,Computers,Beirut,Beirut,Rami,Online,6,1250,0.05,7125.0,850,2025.0
2025-12-04,RS-00776,USB-C Dock,DOC-101,Accessories,North,Tripoli,Rami,Store,20,120,0.05,2280.0,70,880.0
2025-10-10,RS-00777,Wireless Mouse,MOU-014,Accessories,Bekaa,Zahle,Carla,Online,36,28,0.05,957.6,11,561.6
2026-02-03,RS-00778,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,Bob,Online,12,220,0,2640,135,1020
2026-02-01,RS-00779,Laptop Pro 14,LAP-140,Computers,North,Batroun,Maya,Online,1,950,0.15,807.5,650,157.5
2025-10-24,RS-00780,27-inch Monitor,MON-027,Displays,North,Batroun,Bob,Online,14,220,0.1,2772.0,135,882.0
2025-12-14,RS-00781,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Jounieh,Alice,B2B,65,55,0.1,3217.5,25,1592.5
2025-12-31,RS-00782,4K Monitor,MON-040,Displays,South,Tyre,David,Store,2,380,0,760,240,280
2025-12-01,RS-00783,4K Monitor,MON-040,Displays,Beirut,Beirut,Elie,Store,14,380,0.15,4522.0,240,1162.0
2025-10-05,RS-00784,Laptop Pro 14,LAP-140,Computers,North,Tripoli,Maya,Online,4,950,0,3800,650,1200
2025-10-31,RS-00785,Gaming Laptop X,LAP-220,Computers,South,Tyre,Carla,Online,3,1250,0.05,3562.5,850,1012.5
2026-02-03,RS-00786,Mechanical Keyboard,KEY-022,Accessories,South,Tyre,Alice,Store,29,55,0.05,1515.25,25,790.25
2025-10-04,RS-00787,Laptop Pro 14,LAP-140,Computers,North,Tripoli,Elie,Online,8,950,0.1,6840.0,650,1640.0
2025-10-17,RS-00788,Webcam HD,CAM-018,Accessories,Beirut,Beirut,Bob,Store,41,65,0.1,2398.5,32,1086.5
2025-11-26,RS-00789,Laptop Pro 14,LAP-140,Computers,South,Saida,Nour,Store,5,950,0,4750,650,1500
2025-10-31,RS-00790,USB Cable,USB-001,Accessories,Mount Lebanon,Jounieh,Maya,Online,41,14,0.1,516.6,4,352.6
2025-10-12,RS-00791,Mechanical Keyboard,KEY-022,Accessories,North,Batroun,Bob,Store,31,55,0.05,1619.75,25,844.75
2025-11-12,RS-00792,27-inch Monitor,MON-027,Displays,North,Tripoli,Carla,Store,25,220,0.1,4950.0,135,1575.0
2026-01-05,RS-00793,USB-C Dock,DOC-101,Accessories,North,Tripoli,Rami,Store,22,120,0.05,2508.0,70,968.0
2025-12-12,RS-00794,27-inch Monitor,MON-027,Displays,South,Tyre,Carla,Store,14,220,0.05,2926.0,135,1036.0
2026-02-11,RS-00795,27-inch Monitor,MON-027,Displays,South,Saida,Carla,Online,13,220,0.05,2717.0,135,962.0
2025-10-23,RS-00796,Mechanical Keyboard,KEY-022,Accessories,Bekaa,Zahle,Maya,Store,34,55,0.05,1776.5,25,926.5
2025-11-19,RS-00797,Laptop Pro 14,LAP-140,Computers,Beirut,Beirut,Maya,Online,14,950,0,13300,650,4200
2025-11-23,RS-00798,Gaming Laptop X,LAP-220,Computers,South,Saida,Bob,Online,3,1250,0.05,3562.5,850,1012.5
2026-01-30,RS-00799,4K Monitor,MON-040,Displays,Mount Lebanon,Jounieh,Alice,Store,4,380,0,1520,240,560
2026-01-25,RS-00800,Laptop Pro 14,LAP-140,Computers,North,Tripoli,Carla,Store,7,950,0,6650,650,2100
2026-02-09,RS-00801,Laptop Pro 14,LAP-140,Computers,South,Saida,Rami,Online,2,950,0.05,1805.0,650,505.0
2025-12-23,RS-00802,Gaming Laptop X,LAP-220,Computers,Beirut,Beirut,Maya,Store,11,1250,0,13750,850,4400
2026-01-14,RS-00803,Webcam HD,CAM-018,Accessories,Mount Lebanon,Byblos,David,Store,34,65,0,2210,32,1122
2025-11-25,RS-00804,Tablet Air,TAB-080,Tablets,South,Tyre,Carla,Store,3,420,0,1260,280,420
2025-11-19,RS-00805,Mechanical Keyboard,KEY-022,Accessories,Bekaa,Zahle,David,Store,39,55,0,2145,25,1170
2025-10-29,RS-00806,Webcam HD,CAM-018,Accessories,South,Tyre,Nour,Store,19,65,0,1235,32,627
2025-12-15,RS-00807,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Jounieh,David,Store,50,55,0.15,2337.5,25,1087.5
2026-01-30,RS-00808,Webcam HD,CAM-018,Accessories,Bekaa,Zahle,Alice,Online,33,65,0.05,2037.75,32,981.75
2025-12-03,RS-00809,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,David,B2B,9,1250,0.1,10125.0,850,2475.0
2026-01-15,RS-00810,Laptop Sleeve,SLV-010,Accessories,North,Tripoli,Rami,Online,34,25,0.05,807.5,8,535.5
2026-01-17,RS-00811,4K Monitor,MON-040,Displays,South,Tyre,Bob,Store,2,380,0,760,240,280
2026-01-13,RS-00812,Tablet Air,TAB-080,Tablets,Mount Lebanon,Jounieh,Maya,Store,11,420,0.05,4389.0,280,1309.0
2025-10-24,RS-00813,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Carla,Online,7,950,0,6650,650,2100
2026-01-25,RS-00814,27-inch Monitor,MON-027,Displays,Mount Lebanon,Jounieh,Nour,Store,10,220,0.1,1980.0,135,630.0
2026-01-27,RS-00815,Wireless Mouse,MOU-014,Accessories,North,Tripoli,Bob,Store,33,28,0,924,11,561
2025-12-09,RS-00816,Wireless Mouse,MOU-014,Accessories,South,Saida,Bob,Online,25,28,0,700,11,425
2025-10-15,RS-00817,4K Monitor,MON-040,Displays,North,Batroun,Alice,Store,1,380,0,380,240,140
2025-11-14,RS-00818,Mechanical Keyboard,KEY-022,Accessories,Beirut,Beirut,David,Store,56,55,0,3080,25,1680
2026-02-16,RS-00819,Laptop Pro 14,LAP-140,Computers,South,Tyre,David,Online,3,950,0.1,2565.0,650,615.0
2026-02-06,RS-00820,Wireless Mouse,MOU-014,Accessories,Bekaa,Zahle,Alice,Store,33,28,0,924,11,561
2026-02-02,RS-00821,4K Monitor,MON-040,Displays,Beirut,Beirut,Rami,Online,2,380,0,760,240,280
2026-01-03,RS-00822,USB-C Dock,DOC-101,Accessories,Beirut,Beirut,David,B2B,21,120,0.1,2268.0,70,798.0
2026-01-09,RS-00823,Noise-Cancel Headset,HDS-033,Audio,Bekaa,Zahle,Bob,Store,10,145,0.05,1377.5,85,527.5
2025-11-22,RS-00824,4K Monitor,MON-040,Displays,North,Tripoli,Elie,Store,13,380,0.05,4693.0,240,1573.0
2025-11-03,RS-00825,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,Rami,Online,20,220,0,4400,135,1700
2025-11-29,RS-00826,Webcam HD,CAM-018,Accessories,North,Batroun,Nour,Online,32,65,0.05,1976.0,32,952.0
2025-12-23,RS-00827,4K Monitor,MON-040,Displays,South,Tyre,Rami,Store,6,380,0,2280,240,840
2025-12-06,RS-00828,Gaming Laptop X,LAP-220,Computers,North,Batroun,Elie,Online,10,1250,0,12500,850,4000
2025-12-30,RS-00829,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Jounieh,Carla,Online,3,1250,0.1,3375.0,850,825.0
2025-11-09,RS-00830,Laptop Pro 14,LAP-140,Computers,Beirut,Beirut,Alice,B2B,41,950,0.1,35055.0,650,8405.0
2025-12-06,RS-00831,27-inch Monitor,MON-027,Displays,South,Saida,Alice,Online,18,220,0,3960,135,1530
2025-11-11,RS-00832,4K Monitor,MON-040,Displays,Beirut,Beirut,Alice,Store,7,380,0.05,2527.0,240,847.0
2025-11-07,RS-00833,Tablet Air,TAB-080,Tablets,North,Batroun,Carla,Store,4,420,0,1680,280,560
2025-12-15,RS-00834,27-inch Monitor,MON-027,Displays,Bekaa,Zahle,Carla,Online,8,220,0.05,1672.0,135,592.0
2026-01-22,RS-00835,Gaming Laptop X,LAP-220,Computers,Beirut,Beirut,Rami,B2B,24,1250,0.1,27000.0,850,6600.0
2025-11-26,RS-00836,27-inch Monitor,MON-027,Displays,Beirut,Beirut,Maya,Store,32,220,0.05,6688.0,135,2368.0
2026-02-12,RS-00837,Gaming Laptop X,LAP-220,Computers,Bekaa,Zahle,David,Store,1,1250,0.05,1187.5,850,337.5
2025-10-23,RS-00838,USB Cable,USB-001,Accessories,Mount Lebanon,Byblos,David,Store,34,14,0.05,452.2,4,316.2
2026-02-08,RS-00839,Tablet Air,TAB-080,Tablets,North,Batroun,Nour,Store,4,420,0,1680,280,560
2025-12-12,RS-00840,Gaming Laptop X,LAP-220,Computers,Bekaa,Zahle,Rami,Online,2,1250,0,2500,850,800
2026-01-22,RS-00841,USB-C Dock,DOC-101,Accessories,Mount Lebanon,Byblos,Rami,Store,17,120,0,2040,70,850
2026-01-15,RS-00842,Laptop Pro 14,LAP-140,Computers,Beirut,Beirut,Carla,Store,1,950,0,950,650,300
2026-02-12,RS-00843,Laptop Sleeve,SLV-010,Accessories,Beirut,Beirut,Nour,Store,28,25,0,700,8,476
